id_actor,name,city,typology,typology_detail,channel,canal_secundario,physical_exhibition,exhibition_evidence,price_range,price_signal,service_scope,email,phone,address,main_channel,source_language,source_url,materials_brands_mentioned,key_messages,raw_notes,data_source,tool_used,priority_candidate_v2,_source_file,is_priority,priority_rank,entry_angle
pro-mebel-salon-samarkand,Pro Mebel (Furniture Salon),Samarkand,Kitchen,"New (less than 1 year old) furniture salon, general home furniture including kitchen sets, located in a residential complex.",Retail,,Yes,"Listed as 'FURNITURE SALON' with a specific address inside the Sogdiana-B residential block on Goldenpages, plus Telegram and Instagram links.",Low,"Very new business, no brand history, residential-block location (not a premium retail corridor) — consistent with entry-level local salon.",Design+Install+Supply,,+998 90 276-XX-XX (masked on directory),"Samarkand, Buyuk Ipak Yuli St 112, Sogdiana-B block of flats",Multiple,Russian,https://www.goldenpages.uz/en/rubrics/?Id=104783,Not determinable,Directory listing with active Telegram/Instagram links,,new_v3,firecrawl,,retail_samarkand.json,,,
santex-master-gold-samarkand,Santex Master Gold,Samarkand,Kitchen & Bath,"Self-described 'largest plumbing/sanitaryware supplier in Samarkand' (wholesale warehouse); multi-brand catalogue covers pipes/fittings, mixers, sanitaryware and a dedicated 'bathroom and kitchen' brand line (AeMarket).",Retail,,Yes,Own e-commerce/catalogue website (santexmastergold.uz) with a physical wholesale warehouse address; explicitly serves both legal entities and individuals ('работаем с юридическими и физическими лицами').,Low,"Self-positioned as 'Оптовый склад' (wholesale warehouse) with mass-market brands (Mercury Plast, Hydro Plast, Zegor, Derya Plastik/Keramika) — volume/price-driven plumbing distributor, not a premium showroom.",Supply only,,+998 98 110-22-55 / +998 91 545-22-55,"Samarkand, Uzumzor St",Website,Russian,https://santexmastergold.uz/,"Mercury Plast, Zegor, Derya Plastik, Derya Keramika, Hydro Plast, Climaroom, Fayz Plast, AeMarket","'Крупнейший поставщик сантехники в Самарканде' (largest plumbing supplier in Samarkand); 119+ products, 7+ brands, nationwide wholesale delivery",Fills the Kitchen & Bath / Low-price gap — clearest economy-segment plumbing/bath distributor found for Samarkand city.,new_v3,firecrawl,,retail_samarkand.json,,,
world-stone-samarkand,World Stone,Samarkand,Showroom,Facade materials and cladding-stone retail shop (natural/engineered stone for building facades).,Retail,,Yes,"UrbanPlaces business card confirms physical shop at Rudaki St 193, daily opening hours 7:30-20:00, bank/card payment accepted on-site.",Medium,"Standard facade-materials retail shop, no premium/luxury language; positioned as a general cladding-stone dealer with long daily hours (mass retail model).",Supply only,,+998 88 543-99-99 / +998 33-543-99-99 / +998 90-543-99-99 / +998 95-553-99-99,"Samarkand, Rudaki St 193",Website,Russian,https://www.urbanplaces.su/uz_samarkandskaia-oblast/samarkand/card-70000001077296614-world-stone ; https://2gis.uz/samarkand/firm/70000001077296614,"Facade cladding stone (own/multi-supplier stock, brand not specified)","Facade materials and cladding stone specialist, open 7 days/week",Rudaki street confirmed as a materials/furniture retail corridor in Samarkand — multiple stone/tile/furniture shops cluster here (also Mondelux kitchen branch and a ceramic tile shop nearby at Rudaki 55/175C).,new_v3,firecrawl,,retail_samarkand.json,,,
millenium-stone-samarkand,Millenium Stone,Samarkand,Showroom,"Tile, granite, travertine and porcelain stoneware wholesale-retail shop ('optom sklad do'kon' — wholesale warehouse-shop).",Retail,,Yes,2GIS lists it under both a general 'магазин' (shop) listing and a 'Керамическая плитка' (ceramic tile) category; active Instagram/Facebook/Telegram social presence with product photo content (#tile #kafel #stone #ceramic #samarkand).,Low,"Self-described as 'optom sklad' (wholesale warehouse) — volume/bulk price positioning, explicitly economy-oriented materials retail.",Supply only,,,Samarkand (exact street address not published in available sources),Multiple,Russian/Uzbek,https://www.instagram.com/millenniumstone_uz/ ; https://2gis.uz/samarkand/firm/70000001083273835 ; https://t.me/Millenniumstone,"Kafel (tile), granite, travertine, keramogranit (porcelain stoneware)","Wholesale-warehouse tile/stone/porcelain retailer, multi-channel social presence",Low-price materials showroom candidate — fills the economy-segment gap for the Showroom typology.,new_v3,firecrawl,,retail_samarkand.json,,,
bnb-granite-samarkand,BNB Granite,Samarkand,Showroom,"Granite and travertine facade-materials trade center ('granit va travertin savdo markazi'), sells cladding/facade stone and turnkey facade installation.",Retail,,Yes,"Own website (bnbgranite.uz), 2GIS company listing, active Instagram (@bnb_granite) and Facebook with project/product video content ('Фасадные работы под ключ от BNB Granite').",Medium,"Positions as a direct facade-materials supplier with turnkey installation service — mid-market B2B/B2C hybrid, not explicitly premium or discount.",Design+Install+Supply,,,Samarkand (exact street address not published in available sources; company also has Tashkent-area operations),Multiple,Russian/Uzbek,https://bnbgranite.uz/ ; https://www.instagram.com/bnb_granite/ ; https://2gis.uz/samarkand/firm/70000001114964244,"Natural granite, travertine",'Granit | Крупнейший завод по производству серого гранита' — positions around a large grey-granite production facility; turnkey facade works,"Facade/cladding stone focus rather than countertop-grade material, but explicitly within the task's 'piedra' materials-showroom scope.",new_v3,firecrawl,,retail_samarkand.json,,,
mudo-concept-samarkand,Mudo Concept Samarkand,Samarkand,Showroom,"Premium Turkish home-concept store: designer furniture, decor, tableware, lighting and textiles in a single showroom.",Retail,,Yes,Samcity.uz listing explicitly describes a physical showroom ('Каждый товар в нашем шоуруме — уникален и эксклюзивен... Любой товар Вы можете оценить по достоинству лично') located opposite the 'Gorgaz' city gas company landmark.,High,Explicit exclusivity/uniqueness language ('уникален и эксклюзивен... Такого вы не найдете больше нигде в Самарканде') for a recognized premium Turkish lifestyle-concept retail brand.,Design+Install+Supply,mudoconcept.samarkand@gmail.com,+998 97 390-66-66,"Samarkand, Buyuk Ipak Yoli 26 (opposite Gorgaz) — same building/phone as Kale Gallery Samarkand (v2 dataset), indicating a shared premium multi-brand home distributor group",Multiple,Russian,https://samcity.uz/catalog/item/mudo-concept-samarkand ; https://mudo.uz/ ; https://www.instagram.com/mudoconcept.samarkand/,Mudo (Turkish home-concept retail brand),"'Mudo Concept - это всё для вашего дома!' — designer furniture, decor, dishware, lighting, textiles","Same phone number and address landmark as Kale Gallery Samarkand (Kitchen & Bath, v2 dataset) — strong signal that one local distributor group operates both the Kale (bath/tile) and Mudo (furniture/decor) premium brand corners at this address. High-price anchor for the Showroom typology.",new_v3,firecrawl,,retail_samarkand.json,,,
atlas-mebel-trade-complex-samarkand,Atlas Mebel (ТРЦ/ТЦ Atlas Mebel Samarkand),Samarkand,Showroom,"Dedicated furniture trade complex/mall hosting multiple branded furniture salons under one roof (confirmed tenants: Shatura, Mann Home Samarkand, plus others per Goldenpages 'Network of furniture complexes (branches) Atlas Mebel' category).",Retail,,Yes,Goldenpages branch listing ('ATLAS MEBEL. FURNITURE TRADE COMPLEX BRANCH'); Instagram reels repeatedly promote 'салон мебели в ТРЦ Atlas mebel Samarkand'; shatura.uz and samcity.uz both confirm brand salons operating inside this complex.,Medium,"Hosts a mix of mid-market international/regional furniture brands (Shatura, Mann Home) — overall complex positioning is mainstream mid-market, not a single-price-point venue.",Supply only,,,"Samarkand, Buyuk Ipak Yuli St 131B",Multiple,Russian,https://www.goldenpages.uz/en/company/?Id=92150 ; https://shatura.uz/ourShops ; https://samcity.uz/catalog/item/mann-home-samarkand,"Hosts Shatura, Mann Home Samarkand and other furniture brand corners",Landmark: near Astor Hotel; central furniture-shopping destination in Samarkand,Included as a distinct entity because it functions as THE central multi-brand furniture retail hub in Samarkand city — a strategic single-location entry point to reach several tenant brands at once for sample placement.,new_v3,firecrawl,,retail_samarkand.json,,,
mann-home-samarkand,Mann Home Samarkand,Samarkand,Hybrid,"Multi-category home furniture store inside the Atlas Mebel trade complex: sofas, bedroom sets, living rooms, children's furniture, dining sets, and office/cabinet furniture.",Retail,,Yes,Samcity.uz listing describes a physical salon ('Ждём вас в нашем салоне') inside TRC Atlas with full address and contact details.,Medium,Explicit self-description: 'доступные цены' (affordable prices) alongside 'профессиональная консультация' — mainstream mid-market positioning.,Design+Install+Supply,,+998 90 391-11-12,"Samarkand, Buyuk Ipak Yuli St 131B (Atlas Trade Center)",Instagram,Russian,https://samcity.uz/catalog/item/mann-home-samarkand ; https://www.instagram.com/mannhome.samarkand/ ; https://taplink.cc/mannhomesamarkand,Not determinable (own multi-category assortment),"'Мебельный магазин в ТРЦ Atlas, где вы найдёте всё для уюта и стиля вашего дома'",Telegram handle 'alphamebel_samarkand_01' suggests the underlying operator/distributor group is branded 'Alpha Mebel'.,new_v3,firecrawl,,retail_samarkand.json,,,
zar-mebel-samarkand,ZAR Mebel,Samarkand,Hybrid,Own-brand local furniture manufacturer/retailer covering the full home range 'from a kitchen chair to a bedroom set' ('от кухонного стула до спального гарнитура').,Retail,,Yes,Samcity.uz listing gives a specific store address with landmark ('Напротив супермаркета Makro') plus active Instagram/Facebook/Telegram channels.,Medium,"Self-description emphasizes price/quality balance ('соотношения цена/качество') using 'European standard materials' — positioned as accessible mid-market, not premium.",Design+Install+Supply,,+998 55 701-55-55,"Samarkand, Gagarina St 95A (opposite Makro supermarket)",Multiple,Russian,https://samcity.uz/catalog/item/zar-mebel ; https://www.instagram.com/zar.mebel.samarkand/ ; https://www.facebook.com/zar.mebel.samarkand/,Own brand 'ZAR Mebel'; European-standard materials (unspecified suppliers),4.3/5 rating (6 votes) on Samcity — real local customer engagement,,new_v3,firecrawl,,retail_samarkand.json,,,
studio-mint-samarkand,Студия дизайна интерьеров Мята (Studio Mint Samarkand),Samarkand,Interior Designer (Retail),"Local franchise branch of the Studio Mint interior-design network, serving individual apartment/house/townhouse owners with design projects and turnkey renovation (from economy to premium/'элитный ремонт' tiers).",Retail,,No,Office at a fixed address but 'Встречи в офисе по предварительной договоренности' (office visits by appointment only) — not a public walk-in showroom.,Medium,"Service menu spans from 'косметический ремонт' (cosmetic renovation) to 'элитный ремонт квартиры' (elite apartment renovation) — broad mainstream range with a premium upsell tier, not exclusively luxury.",Design+Build,office@studio-mint.pro,,"Samarkand, Metallurgov St 50A",Website,Russian,https://samarkand.studio-mint.pro/ ; https://samarkand.studio-mint.pro/kontakty-v-samarkande,Not determinable,"In business since 2013, '338 объектах' measured/surveyed to date (per company claim); legal entity OOO 'PREMIUM STROY'; explicitly residential-client focused (apartments, houses, townhouses, individual rooms including kitchens and bathrooms) rather than developer/B2B projects","Clearly Retail (individual homeowner) scope, not a Proyectos/developer-facing studio — confirmed by service pages targeting apartment sizes (1-4 room), room types, and personal renovation packages.",new_v3,firecrawl,,retail_samarkand.json,,,
home-expert-remontpodkluch-samarkand,HOME EXPERT (remontpodkluch.uz),Samarkand,Interior Designer (Retail),"Turnkey apartment renovation and interior-design company for individual homeowners in Samarkand: design project, materials sourcing, full renovation and project management, with dedicated service pages for kitchen and bathroom renovation.",Retail,,No,"Contractor/design-build model (site visits and measurement calls, not a public showroom); no physical showroom address published on the site.",Medium,"'Идеальный ремонт по фиксированной цене с гарантией 2 года' (fixed-price renovation) and a menu spanning 'косметический' (quick/cosmetic) through 'капитальный' (full) renovation — broad mainstream range, not premium-only.",Design+Build,,+998 99 777-13-77,"Samarkand (exact office address not published; project-based, site visits for measurement)",Website,Russian,https://remontpodkluch.uz/ ; https://remontpodkluch.uz/remont-kuxni/ ; https://remontpodkluch.uz/remont-vannoy-komnati-v-samarkente/ ; https://remontpodkluch.uz/dizayn-proekt-interera-kvartiry/,Not determinable,'Сдано более 120 объектов' (120+ delivered projects); 2-year warranty; official contract with fixed stages and deadlines,Has dedicated sub-pages specifically for kitchen renovation ('Ремонт кухни') and bathroom renovation ('Ремонт ванной комнаты в Самарканде') — directly relevant service lines for surface/countertop material prescription.,new_v3,firecrawl,,retail_samarkand.json,,,
diyora-vagizova-freelance-designer-samarkand,Diyora Vagizova — Дизайнер Интерьера (Ташкент | Самарканд),Samarkand,Interior Designer (Retail),"Independent freelance interior designer serving residential clients, branded/marketed for both Tashkent and Samarkand.",Retail,,No,"Individual freelance designer operating via Instagram/Facebook portfolio and direct client consultation, no showroom or office storefront identified.",Medium,Not determinable — no explicit pricing language found; freelance individual-designer model typically sits below full-service studio pricing but no direct evidence either way.,Design only,,,"Samarkand / Tashkent (freelance, project-based; no fixed office address published)",Instagram,Russian,https://www.instagram.com/diyora_vagizova/ ; https://www.facebook.com/p/%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80-%D0%98%D0%BD%D1%82%D0%B5%D1%80%D1%8C%D0%B5%D1%80%D0%B0-%D0%A1%D0%B0%D0%BC%D0%B0%D1%80%D0%BA%D0%B0%D0%BD%D0%B4-100023804478568/,Not determinable,"Portfolio includes completed residential projects (bedroom, dental clinic interior) shown via Instagram reels/posts","Individual freelancer, not a studio/company — included because she is explicitly branded and searchable as a Samarkand-serving interior designer, a common real-world retail-prescription channel in this market alongside formal studios.",new_v3,firecrawl,,retail_samarkand.json,,,
imagine-dizayn-studiyasi-samarkand,IMAGINE dizayn studiyasi,Samarkand,Interior Designer (Retail),"Small interior-design studio active on Instagram with residential project reels (bedroom design, etc.), two direct contact phone numbers repeated across posts.",Retail,,Not determinable,"No office/showroom address found; presence limited to Instagram content (multiple reels/posts) with consistent phone numbers, suggesting an active small studio rather than a one-off freelancer.",Medium,Not determinable — no explicit pricing or premium/economy language found in available snippets.,Design only,,+998 90 200-01-67 / +998 91 615-58-02,Samarkand (exact address not published; Instagram-only presence),Instagram,Uzbek,https://www.instagram.com/reel/DbYfQDSKMUv/ ; https://www.instagram.com/reel/DbtLOUDqvq8/,Not determinable,"Repeated multi-post presence with consistent phone numbers = active, ongoing small studio (not a dormant/abandoned account)",Could not confirm a physical office; classified Retail based on residential project content shown (bedroom design reel) rather than commercial/developer work.,new_v3,firecrawl,,retail_samarkand.json,,,
muban-tile-shop-samarkand,Muban,Samarkand,Showroom,Ceramic tile retail shop ('Магазин по продаже керамической плитки').,Retail,,Yes,2GIS lists it explicitly under the 'Магазин по продаже керамической плитки' (ceramic tile shop) category with a street address.,Medium,No explicit price-tier language found; standard neighborhood tile shop on the same materials-retail corridor (Rudaki street) as several other stone/tile shops in this dataset.,Supply only,,,"Samarkand, Rudaki St 175B",Website,Russian,https://2gis.uz/samarkand/firm/70000001080784078,Ceramic tile (kafel) — specific brands not determinable,"Neighbors on the same 2GIS results page include 'Kafel.bek', another tile shop on Rudaki street — confirms a materials-retail cluster.","Fills a porcelánico/ceramic-tile gap in the Showroom typology, distinct from the stone/granite-focused entries already captured (World Stone, Millenium Stone, BNB Granite).",new_v3,firecrawl,,retail_samarkand.json,,,
travertino-samarkand,Travertino,Samarkand,Showroom,"Construction/decorative-coatings store specializing in facade materials, cladding stone and imported Italian ceramic tile (Marazzi).",Retail,,Yes,2GIS lists a physical 'Строительный магазин' (construction store) under 'Фасадные материалы и конструкции' (facade materials and structures) at a specific address; Yandex Maps separately lists it under 'декоративные покрытия' (decorative coatings).,High,"Instagram content explicitly promotes 'Marazzi Travertino Classico' and 'Marazzi Stone Look Travertino Silver' — Marazzi is a recognized premium Italian ceramic/porcelain tile brand, indicating an imported premium product line rather than budget local tile.",Supply only,,Not determinable (masked/not published in available sources),"Samarkand, Rudaki St 71B",Instagram,Russian,https://2gis.uz/samarkand/firm/70000001077201002 ; https://yandex.ru/maps/org/travertino/126572303095/,Marazzi (Italian premium ceramic/porcelain tile brand),"'Травертин — тренд 2026'; daily hours 9:00-18:00, Mon-Sun","Best available High-price materials-showroom candidate distinct from Mudo Concept (which is decor/furniture, not stone/tile) — anchors the High band for the Showroom typology with a verifiable premium imported brand line.",new_v3,firecrawl,,retail_samarkand.json,,,
andijon-mebel-andijan,Andijon Mebel,Andijan,Kitchen,"Custom-made furniture manufacturer/retailer with kitchens as a core product line; 15 years in business, 1000+ clients, delivers across Uzbekistan/Kyrgyzstan/Kazakhstan/Tajikistan",Retail,,Yes,"Officially registered at Golden Pages with fixed address and posted business hours (08:00-18:00); long operating history implies a physical workshop/showroom, though not explicitly described as a showroom.",Medium,Multi-country delivery network and 15-year track record with 1000+ clients suggest an established mid-market operation rather than bottom-tier informal shop; no explicit pricing found.,Design+Install+Supply,andijonmebel@list.ru,+998 99 908 77 22,"170100, Andijan region, Andijan, ul. Ahmadbekhodji, 72",Multiple,Russian,https://www.goldenpages.uz/company/?Id=83294,,15 years of experience; 1000+ satisfied customers; custom-made kitchens and furniture; regional delivery,"Consolidated record: same business appears under multiple contact points across sources - Golden Pages (ANDIJON MEBEL OOO, phone +998 93 787-XX-XX, masked), andijon-mebel.gl.uz directory profile (phone +998 99 908 77 22, email andijonmebel@list.ru), and Instagram handles @mebel_andijan / @andijon_mebell_ (8,103 followers, phone +998 88 832 0707 per prior pass v1 data). Treated as one entity; also present in data/andijan.json from prior pass (data_source=old).",new_v3,firecrawl,,retail_andijan.json,,,
dream-mebel-andijan,Dream Mebel,Andijan,Kitchen,Kitchen furniture and office furniture shop,Retail,,Yes,"Listed on RemKarta.ru local directory with fixed street address and posted hours (09:00-19:00); 24 user ratings (4.25/5) indicate an established, frequently-visited physical shop.",Medium,"No explicit price data found; high review volume (24) and established address suggest a mainstream, established local shop rather than bottom-tier informal seller.",Design+Install+Supply,,+998 90 14X-XX-XX (masked by directory),"ul. Abdurauf Fitrata, 52, Andijan",Website,Russian,https://andijan.remkarta.ru/andizhan/dream-mebel-821829/,,Kitchen and office furniture retailer; highest-reviewed kitchen furniture shop found in Andijan directory (24 ratings),Found via RemKarta.ru 'Мебель для кухни в Андижане' category (3 listings total). Full phone masked by directory paywall.,new_v3,firecrawl,,retail_andijan.json,,,
kd-kitchen-andijan,KD,Andijan,Kitchen,Kitchen furniture shop,Retail,,Yes,"Listed on RemKarta.ru with street address and posted hours (09:00-18:00, break 12:00-13:00); no user ratings yet.",Low,"No reviews/ratings accumulated yet and generic two-letter naming suggest a small, newer, low-marketing-budget operation typical of the mass-market segment.",Design+Install+Supply,,+998 90 62X-XX-XX (masked by directory),"prospekt Babura, Andijan",Website,Russian,https://andijan.remkarta.ru/andizhan/kd-821830/,,Kitchen furniture retailer on Babur Avenue,Found via RemKarta.ru kitchen furniture category for Andijan.,new_v3,firecrawl,,retail_andijan.json,,,
oshxona-yorboshi-andijan,Oshxona (Yorboshi),Andijan,Kitchen,Local neighborhood kitchen furniture shop,Retail,,Yes,"Listed on RemKarta.ru with a neighborhood-level address (makhalla Yorboshi); no phone, hours or reviews captured.",Low,"Generic name ('Oshxona' simply means 'kitchen'), residential-neighborhood (makhalla) location rather than a main commercial street, and no digital marketing presence found are consistent with an informal/mass-market local workshop.",Design+Install+Supply,,,"makhalla Yorboshi, Andijan",Website,Russian,https://andijan.remkarta.ru/andizhan/oshxona-821831/,,Small neighborhood kitchen furniture outlet,Thinnest record in the kitchen furniture directory category; included for completeness given the explicit gap-filling mandate on economy-segment kitchens.,new_v3,firecrawl,,retail_andijan.json,,,
oshxona-mebellarii-andijan,Oshxona Mebellari (@oshxona_mebellarii),Andijan,Kitchen,Kitchen corner/unit furniture (kitchen 'ugaloks') sold via Instagram,Retail,,Not determinable,"Instagram-only presence; no street address given, likely a home-based or small-workshop operation selling via direct message.",Low,"Bio explicitly states 'arzon va sifatli mahsulotlar' (affordable and quality products) - an explicit low-price positioning signal, the clearest economy-segment kitchen find in this pass.",Design+Install+Supply,,+998 90 545 94 01,Andijan (no street address given),Instagram,Uzbek,https://www.instagram.com/oshxona_mebellarii/,,Kitchen corner units; affordable and quality products ('arzon va sifatli'),Directly addresses the prior-pass gap of zero economy-segment kitchen actors - explicit 'arzon' (cheap) self-positioning.,new_v3,firecrawl,,retail_andijan.json,,,
yusufmebel-oshxonamebel-andijan,Oshxona Mebel 2026 (Yusuf Mebel),Andijan,Kitchen,Custom kitchen furniture made to the customer's preferred design,Retail,,Not determinable,"Instagram-only presence (@oshxonamebel2026, linked to main profile @yusufmebel_97); no street address given.",Medium,"Positions on made-to-order custom design ('Siz istagan dizayn asosida' - based on the design you want) rather than lowest price, suggesting a mid-market custom-order shop.",Design+Install+Supply,,+998 90 772 49 47,Andijan (no street address given),Instagram,Uzbek,https://www.instagram.com/oshxonamebel2026/,,All types of kitchen furniture; custom-designed to buyer preference,Main/parent profile identified as @yusufmebel_97 per bio link.,new_v3,firecrawl,,retail_andijan.json,,,
vinev-santehnika-andijan,Vinev,Andijan,Kitchen & Bath,"Plumbing and sanitary ware shop (bathroom/kitchen fixtures, sinks, faucets)",Retail,,Yes,"Cross-confirmed via two independent directories (RemKarta.ru and Near-Place.com) with fixed address, posted daily hours (08:00-18:00) and 29 user ratings (4.69/5) - a well-established physical retail shop.",Medium,"High review volume and rating (29 reviews, 4.69/5) indicate a popular, trusted mainstream retailer; no explicit premium or discount signaling found.",Design+Install+Supply,,+998 93 410 77 88,"ul. Abdulaziza Yuldasheva, 48, Andijan",Website,Russian,https://andijan.remkarta.ru/andizhan/vinev-972366/,,Sanitary ware and plumbing fixtures retailer; one of the highest-rated plumbing shops in Andijan (29 reviews),"Cross-verified: RemKarta.ru lists a partially-masked second number (+998 97 99X-XX-XX) at the same business name, and Near-Place.com independently confirms 'VINEV.UZ' in Andijan with full phone +998 93 410 77 88 and GPS coordinates (40.7508724, 72.3281284). Treated as one entity.",new_v3,firecrawl,,retail_andijan.json,,,
luxceramic-andijan,LuxCeramic,Andijan,Kitchen & Bath,Sanitary ware / plumbing fixtures shop with ceramic/tile-adjacent positioning,Retail,,Yes,"Listed on RemKarta.ru with fixed address, extended daily hours (08:00-20:00) and 24 user ratings (4.5/5).",High,"Explicit 'Lux' branding in the company name is a direct premium-positioning signal, differentiating it from the many generically-named plumbing shops in the same directory.",Design+Install+Supply,,+998 20 02X-XX-XX (masked by directory),"ul. Pirmukhamedova, Andijan",Website,Russian,https://andijan.remkarta.ru/andizhan/luxceramic-946803/,,Sanitary/bathroom fixtures retailer positioned as a premium ('Lux') option,"One of 21 plumbing shops found in the RemKarta.ru Andijan directory; selected for its explicit premium branding, filling the High-price gap in Kitchen & Bath.",new_v3,firecrawl,,retail_andijan.json,,,
firat-santehnika-andijan,Firat,Andijan,Kitchen & Bath,Plumbing and sanitary ware shop,Retail,,Yes,"Highest-rated plumbing shop in the RemKarta.ru Andijan directory: fixed address, posted hours (08:00-18:00, break 13:00-14:00) and 36 user ratings (4.81/5).",Medium,Top rating/review count among 21 competing plumbing shops signals strong mainstream trust and volume rather than an explicit premium or discount position.,Design+Install+Supply,,+998 55 20X-XX-XX (masked by directory),"5th proezd G. Khakimova, 9, Andijan",Website,Russian,https://andijan.remkarta.ru/andizhan/firat-821807/,,"Sanitary ware retailer, top-rated among 21 Andijan plumbing shops (4.81/5, 36 reviews)","'Firat' brand name echoes the Turkish plumbing-fixtures brand of the same name, suggesting a possible dealer relationship, though not confirmed.",new_v3,firecrawl,,retail_andijan.json,,,
aybil-design-andijan,Aybil,Andijan,Interior Designer (Retail),Architecture bureau and interior design studio serving individual residential clients,Retail,,Yes,"Listed on RemKarta.ru with fixed office address and posted hours (Mon-Sat 09:00-17:00, break 12:00-13:00); 6 user ratings (4.33/5).",Medium,"No explicit pricing found; professional office hours and dual architecture+interior-design categorization suggest a formal, mid-market studio rather than an informal freelancer.",Design only,,,"ul. Abdurauf Fitrata, 8, Andijan",Website,Russian,https://andijan.remkarta.ru/andizhan/aybil-813648/,,Combined architecture bureau and interior design studio,"One of only 3 dedicated interior-design-studio listings found in the RemKarta.ru Andijan directory - confirms this remains a thin segment locally, consistent with the gap flagged in the prior pass.",new_v3,firecrawl,,retail_andijan.json,,,
jakhon-architects-andijan,Jakhon Architects,Andijan,Interior Designer (Retail),Architecture and interior design studio,Retail,,Yes,"Listed on RemKarta.ru with fixed office address and posted hours (Mon-Sat 09:00-18:00, break 13:00-14:00); perfect 5.0 rating (1 review).",High,Explicit 'Architects' professional branding (rather than generic 'design studio' or 'remont' naming) typically commands a premium in this market relative to informal renovation-oriented competitors.,Design+Build,,+998 90 96X-XX-XX (masked by directory),"prospekt Alishera Navoi, 38, Andijan",Website,Russian,https://andijan.remkarta.ru/andizhan/jakhon-architects-813645/,,Architecture and interior design services under professional 'Architects' branding,"Only 1 review on file so the 5.0 rating should be treated as low-confidence, but the explicit professional branding and dedicated office address are solid retail-presence signals.",new_v3,firecrawl,,retail_andijan.json,,,
navruz-design-andijan,Navruz_Design,Andijan,Interior Designer (Retail),Interior design studio,Retail,,Yes,Listed on RemKarta.ru with a Babur Avenue location and posted hours (Mon-Sat 08:00-18:00); no user ratings yet.,Not determinable,"No pricing, review data, or marketing messaging captured beyond the business name.",Design only,,,"prospekt Babura, Andijan",Website,Russian,https://andijan.remkarta.ru/andizhan/navruzdesign-818610/,,Interior design studio on Babur Avenue,"Possible (unconfirmed) connection to a 'Navruz Mebel' luxury furniture brand referenced in an unrelated Facebook post by a reseller named Diyorbek (+998949256776) showcasing a gold-carved dining set - not verified as the same entity, flagged for a future pass.",new_v3,firecrawl,,retail_andijan.json,,,
imagine-design-studio-andijan,IMAGINE Dizayn Studiyasi,Andijan,Interior Designer (Retail),"Interior/exterior design studio with custom furniture-under-order service, individual residential clients",Retail,,Not determinable,Active Instagram presence (@imagine__company) with project photos; no confirmed street address or physical showroom found.,Medium,"Markets 'individual projects' with custom furniture ('мебель под заказ') tailored to the client - a bespoke/mid-to-upper positioning, though no explicit price points found.",Design+Install+Supply,,+998 90 200 01 67 / +998 91 615 58 02,Andijan (no street address found),Instagram,Russian/Uzbek,https://www.instagram.com/imagine__company/,,Interior and exterior design; individual/bespoke residential projects; custom furniture included in scope,"A same-named 'Imagine Interior Design Studio' Facebook page (394 likes) was also found but could not be confirmed as the same Andijan business rather than an international namesake - treated with caution, primary evidence is the Instagram account explicitly tied to the 'IMAGINE dizayn studiyasi' phone numbers found via Andijan-specific search.",new_v3,firecrawl,,retail_andijan.json,,,
qala-interior-design-andijan,QAL'A - Interior Design Studio,Andijan,Interior Designer (Retail),Interior and exterior design studio with renovation ('remont') services for individual residential clients,Retail,,Not determinable,Instagram-only presence; no confirmed street address.,Medium,"Consumer-facing emotional marketing ('Место, где воплощаются ваши мечты' - the place where your dreams come true) targets individual homeowners directly; also offers 'high-quality renovation work' as a bundled service, consistent with a mainstream full-service design+build studio.",Design+Build,,+998 90 657 88 77,Andijan (no street address found),Instagram,Russian/Uzbek,https://www.instagram.com/p/Dcadi_Nt_p0/,,Interior and exterior design; high-quality renovation work; decorative finishing solutions,Also promoted on YouTube Shorts under the same branding ('QAL'A | Architecture and design').,new_v3,firecrawl,,retail_andijan.json,,,
arhitektura-dizayn-xizmati-andijan,Andijon Arxitektura va Dizayn Xizmatlari,Andijan,Interior Designer (Retail),Architecture and interior/exterior design service for individual residential clients,Retail,,Not determinable,Instagram-only presence (@arhitektura_dizayn_xizmati); no confirmed street address.,Medium,"No explicit pricing; service scope (architecture, interior/exterior design, technical drawings, floor plans, landscape design) is broad and professional in framing, consistent with a mainstream design-service provider.",Design+Build,,+998 94 567 09 18,Andijan (no street address found),Instagram,Uzbek,https://www.instagram.com/arhitektura_dizayn_xizmati/,,Architecture; interior design; exterior design; technical drawings; floor re-planning; landscape design,,new_v3,firecrawl,,retail_andijan.json,,,
sobsan-paint-andijan,Sobsan Paint,Andijan,Showroom,"Ceramic tile, cladding materials and paint construction-materials store",Retail,,Yes,Top-rated ceramic tile shop in the RemKarta.ru Andijan directory: fixed address (2nd microdistrict) and 16 user ratings (4.63/5).,Medium,"Highest rating among 6 dedicated ceramic-tile shops in the directory (4.63/5, 16 reviews) indicates a trusted, established mainstream retailer; no explicit premium/discount signal found.",Design+Install+Supply,,,"2nd microdistrict, Andijan",Website,Russian,https://andijan.remkarta.ru/andizhan/sobsan-paint-818667/,,"Ceramic tile, cladding/facing materials and construction paint retailer",One of 6 dedicated ceramic-tile shops found via RemKarta.ru's 'Керамическая плитка' category for Andijan (chosen as top-rated of the set).,new_v3,firecrawl,,retail_andijan.json,,,
